"date","count_hour","duration_minutes","up","down","net_up","salmon_per_hour","comments","sheet_name"
2023-08-21,3,20,315,2,313,939,NA,"HF"
2023-08-21,4,20,361,3,358,1074,NA,"HF"
2023-08-21,5,20,616,0,616,1848,NA,"HF"
2023-08-21,6,20,1159,0,1159,3477,NA,"HF"
2023-08-21,7,20,13,0,13,39,NA,"HF"
2023-08-21,8,20,910,0,910,2730,NA,"HF"
2023-08-21,9,20,939,0,939,2817,NA,"HF"
2023-08-21,10,20,973,0,973,2919,NA,"HF"
2023-08-21,11,20,857,0,857,2571,NA,"HF"
2023-08-21,12,20,778,0,778,2334,NA,"HF"
2023-08-21,13,20,510,1,509,1527,NA,"HF"
2023-08-21,14,20,430,0,430,1290,NA,"HF"
2023-08-21,15,20,511,0,511,1533,NA,"HF"
2023-08-21,16,20,399,0,399,1197,NA,"HF"
2023-08-21,17,20,925,2,923,2769,NA,"HF"
2023-08-21,18,20,416,0,416,1248,NA,"HF"
2023-08-21,19,20,11,2,9,27,NA,"HF"
2023-08-21,20,20,207,0,207,621,NA,"HF"
2023-08-21,21,20,235,2,233,699,NA,"HF"
2023-08-21,22,20,195,6,189,567,NA,"HF"
2023-08-21,23,20,129,3,126,378,NA,"HF"
2023-08-22,0,20,65,5,60,180,NA,"HF"
2023-08-22,1,20,96,2,94,282,NA,"HF"
2023-08-22,2,20,154,0,154,462,NA,"HF"
2023-08-22,3,20,110,1,109,327,NA,"HF"
2023-08-22,4,20,313,3,310,930,NA,"HF"
2023-08-22,5,20,570,1,569,1707,NA,"HF"
2023-08-22,6,20,1230,0,1230,3690,NA,"HF"
2023-08-22,7,20,19,1,18,54,NA,"HF"
2023-08-22,8,20,219,0,219,657,NA,"HF"
2023-08-22,9,20,546,1,545,1635,NA,"HF"
2023-08-22,10,20,524,0,524,1572,NA,"HF"
2023-08-22,11,20,347,0,347,1041,NA,"HF"
2023-08-22,12,20,369,0,369,1107,NA,"HF"
2023-08-22,13,20,317,0,317,951,NA,"HF"
2023-08-22,14,20,297,0,297,891,NA,"HF"
2023-08-22,15,20,222,2,220,660,NA,"HF"
2023-08-22,16,20,284,0,284,852,NA,"HF"
2023-08-22,17,20,401,0,401,1203,NA,"HF"
2023-08-22,18,20,199,2,197,591,NA,"HF"
2023-08-22,19,20,45,3,42,126,NA,"HF"
2023-08-22,20,20,556,1,555,1665,NA,"HF"
2023-08-22,21,20,179,3,176,528,NA,"HF"
2023-08-22,22,20,71,3,68,204,NA,"HF"
2023-08-22,23,20,44,0,44,132,NA,"HF"
2023-08-23,0,20,70,7,63,189,NA,"HF"
2023-08-23,1,20,72,2,70,210,NA,"HF"
2023-08-23,2,20,44,2,42,126,NA,"HF"
2023-08-23,3,20,34,2,32,96,NA,"HF"
2023-08-23,4,20,69,5,64,192,NA,"HF"
2023-08-23,5,20,213,4,209,627,NA,"HF"
2023-08-23,6,20,578,3,575,1725,NA,"HF"
2023-08-23,7,20,87,1,86,258,NA,"HF"
2023-08-23,8,20,355,1,354,1062,NA,"HF"
2023-08-23,9,20,483,0,483,1449,NA,"HF"
2023-08-23,10,20,392,0,392,1176,NA,"HF"
2023-08-23,11,20,420,1,419,1257,NA,"HF"
2023-08-23,12,20,678,2,676,2028,NA,"HF"
2023-08-23,13,20,990,2,988,2964,NA,"HF"
2023-08-23,14,20,828,3,825,2475,NA,"HF"
2023-08-23,15,20,425,2,423,1269,NA,"HF"
2023-08-23,16,20,601,0,601,1803,NA,"HF"
2023-08-23,17,20,655,3,652,1956,NA,"HF"
2023-08-23,18,20,740,0,740,2220,NA,"HF"
2023-08-23,19,20,49,1,48,144,NA,"HF"
2023-08-23,20,20,347,0,347,1041,NA,"HF"
2023-08-23,21,20,224,4,220,660,NA,"HF"
2023-08-23,22,20,116,8,108,324,NA,"HF"
2023-08-23,23,20,81,6,75,225,NA,"HF"
2023-08-24,0,20,106,9,97,291,NA,"HF"
2023-08-24,1,20,84,4,80,240,NA,"HF"
2023-08-24,2,20,66,1,65,195,NA,"HF"
2023-08-24,3,20,92,3,89,267,NA,"HF"
2023-08-24,4,20,74,5,69,207,NA,"HF"
2023-08-24,5,20,299,1,298,894,NA,"HF"
2023-08-24,6,20,1815,1,1814,5442,NA,"HF"
2023-08-24,7,20,807,0,807,2421,NA,"HF"
2023-08-24,8,20,948,0,948,2844,NA,"HF"
2023-08-24,9,20,1103,3,1100,3300,NA,"HF"
2023-08-24,10,20,888,2,886,2658,NA,"HF"
2023-08-24,11,20,699,6,693,2079,NA,"HF"
2023-08-24,12,20,845,4,841,2523,NA,"HF"
2023-08-24,13,20,347,13,334,1002,NA,"HF"
2023-08-24,14,20,220,11,209,627,NA,"HF"
2023-08-24,15,20,270,5,265,795,NA,"HF"
2023-08-24,16,20,326,4,322,966,NA,"HF"
2023-08-24,17,20,339,3,336,1008,NA,"HF"
2023-08-24,18,20,258,1,257,771,NA,"HF"
2023-08-24,19,20,48,1,47,141,NA,"HF"
2023-08-24,20,20,153,0,153,459,NA,"HF"
2023-08-24,21,20,41,2,39,117,NA,"HF"
2023-08-24,22,20,30,5,25,75,NA,"HF"
2023-08-24,23,20,55,1,54,162,NA,"HF"
2023-08-25,0,20,30,2,28,84,NA,"HF"
2023-08-25,1,20,47,1,46,138,NA,"HF"
2023-08-25,2,20,43,9,34,102,NA,"HF"
2023-08-25,3,20,55,3,52,156,NA,"HF"
2023-08-25,4,20,61,3,58,174,NA,"HF"
2023-08-25,5,20,129,2,127,381,NA,"HF"
2023-08-25,6,20,836,4,832,2496,NA,"HF"
2023-08-25,7,20,96,2,94,282,NA,"HF"
2023-08-25,8,20,237,2,235,705,NA,"HF"
2023-08-25,9,20,1150,3,1147,3441,NA,"HF"
2023-08-25,10,20,948,0,948,2844,NA,"HF"
2023-08-25,11,20,1013,0,1013,3039,NA,"HF"
2023-08-25,12,20,967,0,967,2901,NA,"HF"
2023-08-25,13,20,881,1,880,2640,NA,"HF"
2023-08-25,14,20,1150,0,1150,3450,NA,"HF"
2023-08-25,15,20,1280,1,1279,3837,NA,"HF"
2023-08-25,16,20,1000,2,998,2994,NA,"HF"
2023-08-25,17,20,1475,1,1474,4422,NA,"HF"
2023-08-25,18,20,2024,5,2019,6057,NA,"HF"
2023-08-25,19,20,144,5,139,417,NA,"HF"
2023-08-25,20,20,584,6,578,1734,NA,"HF"
2023-08-25,21,20,471,47,424,1272,NA,"HF"
2023-08-25,22,20,294,20,274,822,NA,"HF"
2023-08-25,23,20,179,41,138,414,NA,"HF"
2023-08-26,0,20,132,18,114,342,NA,"HF"
2023-08-26,1,20,140,15,125,375,NA,"HF"
2023-08-26,2,20,89,8,81,243,NA,"HF"
2023-08-26,3,20,114,9,105,315,NA,"HF"
2023-08-26,4,20,116,7,109,327,NA,"HF"
2023-08-26,5,20,645,1,644,1932,NA,"HF"
2023-08-26,6,20,3346,0,3346,10038,NA,"HF"
2023-08-26,7,20,512,4,508,1524,NA,"HF"
2023-08-26,8,20,1405,1,1404,4212,NA,"HF"
2023-08-26,9,20,1311,2,1309,3927,NA,"HF"
2023-08-26,10,20,1670,1,1669,5007,NA,"HF"
2023-08-26,11,20,1713,0,1713,5139,NA,"HF"
2023-08-26,12,20,1673,2,1671,5013,NA,"HF"
2023-08-26,13,20,1478,0,1478,4434,NA,"HF"
2023-08-26,14,20,1001,0,1001,3003,NA,"HF"
2023-08-26,15,20,1595,0,1595,4785,NA,"HF"
2023-08-26,16,20,1811,5,1806,5418,NA,"HF"
2023-08-26,17,20,1436,2,1434,4302,NA,"HF"
2023-08-26,18,20,1868,0,1868,5604,NA,"HF"
2023-08-26,19,20,386,2,384,1152,NA,"HF"
2023-08-26,20,20,351,0,351,1053,NA,"HF"
2023-08-26,21,20,158,4,154,462,NA,"HF"
2023-08-26,22,20,98,3,95,285,NA,"HF"
2023-08-26,23,20,87,8,79,237,NA,"HF"
2023-08-27,0,20,92,10,82,246,NA,"HF"
2023-08-27,1,20,84,3,81,243,NA,"HF"
2023-08-27,2,20,49,4,45,135,NA,"HF"
2023-08-27,3,20,136,7,129,387,NA,"HF"
2023-08-27,4,20,123,5,118,354,NA,"HF"
2023-08-27,5,20,315,5,310,930,NA,"HF"
2023-08-27,6,20,2197,1,2196,6588,NA,"HF"
2023-08-27,7,20,370,2,368,1104,NA,"HF"
2023-08-27,8,20,1211,0,1211,3633,NA,"HF"
2023-08-27,9,20,1617,1,1616,4848,NA,"HF"
2023-08-27,10,20,1264,1,1263,3789,NA,"HF"
2023-08-27,11,20,1181,0,1181,3543,NA,"HF"
2023-08-27,12,20,1640,0,1640,4920,NA,"HF"
2023-08-27,13,20,1453,0,1453,4359,NA,"HF"
2023-08-27,14,20,1760,1,1759,5277,NA,"HF"
2023-08-27,15,20,1408,0,1408,4224,NA,"HF"
2023-08-27,16,20,849,0,849,2547,NA,"HF"
2023-08-27,17,20,705,0,705,2115,NA,"HF"
2023-08-27,18,20,713,0,713,2139,NA,"HF"
2023-08-27,19,20,185,0,185,555,NA,"HF"
2023-08-27,20,20,361,0,361,1083,NA,"HF"
2023-08-27,21,20,337,12,325,975,NA,"HF"
2023-08-27,22,20,191,4,187,561,NA,"HF"
2023-08-27,23,20,134,10,124,372,NA,"HF"
2023-08-28,0,20,131,5,126,378,NA,"HF"
2023-08-28,1,20,134,5,129,387,NA,"HF"
2023-08-28,2,20,133,3,130,390,NA,"HF"
2023-08-28,3,20,106,3,103,309,NA,"HF"
2023-08-28,4,20,118,2,116,348,NA,"HF"
2023-08-28,5,20,271,1,270,810,NA,"HF"
2023-08-28,6,20,2467,1,2466,7398,NA,"HF"
2023-08-28,7,20,276,4,272,816,NA,"HF"
2023-08-28,8,20,1201,1,1200,3600,NA,"HF"
2023-08-28,9,20,1470,2,1468,4404,NA,"HF"
2023-08-28,10,20,1687,1,1686,5058,NA,"HF"
2023-08-28,11,20,956,1,955,2865,NA,"HF"
2023-08-28,12,20,642,1,641,1923,NA,"HF"
2023-08-28,13,20,843,3,840,2520,NA,"HF"
2023-08-28,14,20,1050,2,1048,3144,NA,"HF"
2023-08-28,15,20,767,2,765,2295,NA,"HF"
2023-08-28,16,20,819,1,818,2454,NA,"HF"
2023-08-28,17,20,822,1,821,2463,NA,"HF"
2023-08-28,18,20,1062,1,1061,3183,NA,"HF"
2023-08-28,19,20,180,0,180,540,NA,"HF"
2023-08-28,20,20,608,1,607,1821,NA,"HF"
2023-08-28,21,20,178,5,173,519,NA,"HF"
2023-08-28,22,20,101,7,94,282,NA,"HF"
2023-08-28,23,20,84,6,78,234,NA,"HF"
2023-08-29,0,20,137,3,134,402,NA,"HF"
2023-08-29,1,20,140,4,136,408,NA,"HF"
2023-08-29,2,20,153,3,150,450,NA,"HF"
2023-08-29,3,20,113,5,108,324,NA,"HF"
2023-08-29,4,20,116,3,113,339,NA,"HF"
2023-08-29,5,20,268,1,267,801,NA,"HF"
2023-08-29,6,20,1381,1,1380,4140,NA,"HF"
2023-08-29,7,20,345,1,344,1032,NA,"HF"
2023-08-29,8,20,951,2,949,2847,NA,"HF"
2023-08-29,9,20,903,0,903,2709,NA,"HF"
2023-08-29,10,20,702,0,702,2106,NA,"HF"
2023-08-29,11,20,1123,0,1123,3369,NA,"HF"
2023-08-29,12,20,1218,0,1218,3654,NA,"HF"
2023-08-29,13,20,1252,2,1250,3750,NA,"HF"
2023-08-29,14,20,968,4,964,2892,NA,"HF"
2023-08-29,20,20,560,2,558,1674,NA,"HF"
2023-08-29,21,20,75,5,70,210,NA,"HF"
2023-08-29,22,20,107,5,102,306,NA,"HF"
2023-08-29,23,20,113,3,110,330,NA,"HF"
2023-08-30,0,20,195,0,195,585,NA,"HF"
2023-08-30,1,20,188,2,186,558,NA,"HF"
2023-08-30,2,20,217,0,217,651,NA,"HF"
2023-08-30,3,20,172,1,171,513,NA,"HF"
2023-08-30,4,20,170,2,168,504,NA,"HF"
2023-08-30,5,20,182,5,177,531,NA,"HF"
2023-08-30,6,20,850,2,848,2544,NA,"HF"
2023-08-30,7,20,255,3,252,756,NA,"HF"
2023-08-30,8,20,657,1,656,1968,NA,"HF"
2023-08-30,9,20,916,0,916,2748,NA,"HF"
2023-08-30,10,20,976,0,976,2928,NA,"HF"
2023-08-30,11,20,1224,2,1222,3666,NA,"HF"
2023-08-30,12,20,878,1,877,2631,NA,"HF"
2023-08-30,13,20,2473,0,2473,7419,NA,"HF"
2023-08-30,14,20,1371,0,1371,4113,NA,"HF"
2023-08-30,15,20,1436,0,1436,4308,NA,"HF"
2023-08-30,16,20,1912,0,1912,5736,NA,"HF"
2023-08-30,17,20,1956,1,1955,5865,NA,"HF"
2023-08-30,18,20,1393,0,1393,4179,NA,"HF"
2023-08-30,19,20,899,0,899,2697,NA,"HF"
2023-08-30,20,20,511,2,509,1527,NA,"HF"
2023-08-30,21,20,300,11,289,867,NA,"HF"
2023-08-30,22,20,514,6,508,1524,NA,"HF"
2023-08-30,23,20,189,7,182,546,NA,"HF"
2023-08-31,0,20,122,3,119,357,NA,"HF"
2023-08-31,1,20,197,2,195,585,NA,"HF"
2023-08-31,2,20,135,6,129,387,NA,"HF"
2023-08-31,3,20,300,2,298,894,NA,"HF"
2023-08-31,4,20,289,1,288,864,NA,"HF"
2023-08-31,5,20,364,3,361,1083,NA,"HF"
2023-08-31,6,20,867,4,863,2589,NA,"HF"
2023-08-31,7,20,1602,1,1601,4803,NA,"HF"
2023-08-31,8,20,1163,1,1162,3486,NA,"HF"
2023-08-31,9,20,1098,2,1096,3288,NA,"HF"
2023-08-31,10,10,1528,0,1528,9168,NA,"HF"
2023-08-31,11,20,1635,0,1635,4905,NA,"HF"
2023-08-31,12,20,2826,0,2826,8478,NA,"HF"
2023-08-31,13,20,2419,0,2419,7257,NA,"HF"
2023-08-31,14,10,1884,0,1884,11304,NA,"HF"
2023-08-31,15,20,2137,0,2137,6411,NA,"HF"
2023-08-31,16,20,2197,1,2196,6588,NA,"HF"
2023-08-31,17,20,1248,0,1248,3744,NA,"HF"
2023-08-31,18,20,1677,0,1677,5031,NA,"HF"
2023-08-31,19,20,995,0,995,2985,NA,"HF"
2023-08-31,20,20,1891,1,1890,5670,NA,"HF"
2023-08-31,21,20,1121,12,1109,3327,NA,"HF"
2023-08-31,22,20,482,4,478,1434,NA,"HF"
2023-08-31,23,20,227,3,224,672,NA,"HF"
2023-09-01,0,20,118,5,113,339,NA,"HF"
2023-09-01,1,20,231,1,230,690,NA,"HF"
2023-09-01,2,20,333,2,331,993,NA,"HF"
2023-09-01,3,20,523,2,521,1563,NA,"HF"
2023-09-01,4,20,493,3,490,1470,NA,"HF"
2023-09-01,5,20,544,1,543,1629,NA,"HF"
2023-09-01,6,20,2798,0,2798,8394,NA,"HF"
2023-09-01,7,10,2514,21,2493,14958,NA,"HF"
2023-09-01,8,10,1585,0,1585,9510,NA,"HF"
2023-09-01,9,20,1846,1,1845,5535,NA,"HF"
2023-09-01,10,10,2337,0,2337,14022,NA,"HF"
2023-09-01,11,20,2115,0,2115,6345,NA,"HF"
2023-09-01,12,20,2519,0,2519,7557,NA,"HF"
2023-09-01,13,20,2844,0,2844,8532,NA,"HF"
2023-09-01,14,20,2203,0,2203,6609,NA,"HF"
2023-09-01,15,20,2349,0,2349,7047,NA,"HF"
2023-09-01,16,20,2486,1,2485,7455,NA,"HF"
2023-09-01,17,20,1871,0,1871,5613,NA,"HF"
2023-09-01,18,20,2600,0,2600,7800,NA,"HF"
2023-09-01,19,20,1566,4,1562,4686,NA,"HF"
2023-09-01,20,20,1477,0,1477,4431,NA,"HF"
2023-09-01,21,20,874,0,874,2622,NA,"HF"
2023-09-01,22,20,193,0,193,579,NA,"HF"
2023-09-01,23,20,553,0,553,1659,NA,"HF"
2023-09-02,0,20,303,0,303,909,NA,"HF"
2023-09-02,1,20,257,0,257,771,NA,"HF"
2023-09-02,2,20,364,5,359,1077,NA,"HF"
2023-09-02,3,20,467,4,463,1389,NA,"HF"
2023-09-02,4,20,1246,1,1245,3735,NA,"HF"
2023-09-02,5,20,1329,0,1329,3987,NA,"HF"
2023-09-02,6,10,1605,0,1605,9630,NA,"HF"
2023-09-02,7,10,3825,0,3825,22950,NA,"HF"
2023-09-02,8,10,2716,0,2716,16296,NA,"HF"
2023-09-02,9,10,2046,0,2046,12276,NA,"HF"
2023-09-02,10,10,3532,0,3532,21192,NA,"HF"
2023-09-02,11,10,1779,0,1779,10674,NA,"HF"
2023-09-02,12,10,2363,0,2363,14178,NA,"HF"
2023-09-02,13,10,2997,0,2997,17982,NA,"HF"
2023-09-02,14,10,2371,0,2371,14226,NA,"HF"
2023-09-02,15,10,1829,0,1829,10974,NA,"HF"
2023-09-02,16,10,1774,0,1774,10644,NA,"HF"
2023-09-02,17,10,1543,0,1543,9258,NA,"HF"
2023-09-02,18,10,1980,0,1980,11880,NA,"HF"
2023-09-02,19,20,1077,2,1075,3225,NA,"HF"
2023-09-02,20,20,2232,0,2232,6696,NA,"HF"
2023-09-02,21,20,970,1,969,2907,NA,"HF"
2023-09-02,22,20,571,5,566,1698,NA,"HF"
2023-09-02,23,20,207,7,200,600,NA,"HF"
2023-09-03,0,20,132,1,131,393,NA,"HF"
2023-09-03,1,20,451,2,449,1347,NA,"HF"
2023-09-03,2,20,1182,1,1181,3543,NA,"HF"
2023-09-03,3,20,762,2,760,2280,NA,"HF"
2023-09-03,4,20,493,2,491,1473,NA,"HF"
2023-09-03,5,20,950,1,949,2847,NA,"HF"
2023-09-03,6,20,1679,2,1677,5031,NA,"HF"
2023-09-03,7,20,1651,1,1650,4950,NA,"HF"
2023-09-03,8,20,2312,3,2309,6927,NA,"HF"
2023-09-03,9,20,2206,0,2206,6618,NA,"HF"
2023-09-03,10,20,1748,0,1748,5244,NA,"HF"
2023-09-03,11,20,1644,0,1644,4932,NA,"HF"
2023-09-03,12,20,2307,0,2307,6921,NA,"HF"
2023-09-03,13,20,2147,0,2147,6441,NA,"HF"
2023-09-03,14,20,1804,3,1801,5403,NA,"HF"
2023-09-03,15,20,2057,0,2057,6171,NA,"HF"
2023-09-03,16,20,1170,0,1170,3510,NA,"HF"
2023-09-03,17,20,1402,0,1402,4206,NA,"HF"
2023-09-03,18,20,2025,1,2024,6072,NA,"HF"
2023-09-03,19,20,1570,0,1570,4710,NA,"HF"
2023-09-03,20,20,1643,0,1643,4929,NA,"HF"
2023-09-03,21,20,772,2,770,2310,NA,"HF"
2023-09-03,22,20,170,3,167,501,NA,"HF"
2023-09-03,23,20,305,1,304,912,NA,"HF"
2023-09-04,0,20,202,9,193,579,NA,"HF"
2023-09-04,1,20,378,5,373,1119,NA,"HF"
2023-09-04,2,20,587,2,585,1755,NA,"HF"
2023-09-04,3,20,929,1,928,2784,NA,"HF"
2023-09-04,4,20,839,0,839,2517,NA,"HF"
2023-09-04,5,20,633,2,631,1893,NA,"HF"
2023-09-04,6,20,2114,0,2114,6342,NA,"HF"
2023-09-04,7,10,3671,0,3671,22026,NA,"HF"
2023-09-04,8,10,2124,1,2123,12738,NA,"HF"
2023-09-04,9,10,2401,1,2400,14400,NA,"HF"
2023-09-04,10,10,3672,1,3671,22026,NA,"HF"
2023-09-04,11,10,3315,0,3315,19890,NA,"HF"
2023-09-04,12,10,2955,0,2955,17730,NA,"HF"
2023-09-04,13,10,3963,0,3963,23778,NA,"HF"
2023-09-04,14,10,2589,0,2589,15534,NA,"HF"
2023-09-04,15,10,1701,0,1701,10206,NA,"HF"
2023-09-04,16,10,1578,0,1578,9468,NA,"HF"
2023-09-04,17,10,1906,0,1906,11436,NA,"HF"
2023-09-04,18,10,1533,0,1533,9198,NA,"HF"
2023-09-04,19,10,2498,0,2498,14988,NA,"HF"
2023-09-04,20,10,2266,1,2265,13590,NA,"HF"
2023-09-04,21,20,2951,1,2950,8850,NA,"HF"
2023-09-04,22,20,1284,0,1284,3852,NA,"HF"
2023-09-04,23,20,184,3,181,543,NA,"HF"
2023-09-05,0,20,95,0,95,285,NA,"HF"
2023-09-05,1,20,273,2,271,813,NA,"HF"
2023-09-05,2,20,306,3,303,909,NA,"HF"
2023-09-05,3,20,2364,4,2360,7080,NA,"HF"
2023-09-05,4,20,1595,2,1593,4779,NA,"HF"
2023-09-05,5,20,1580,1,1579,4737,NA,"HF"
2023-09-05,6,20,2989,0,2989,8967,NA,"HF"
2023-09-05,7,10,4392,0,4392,26352,NA,"HF"
2023-09-05,8,10,3930,0,3930,23580,NA,"HF"
2023-09-05,9,10,3067,0,3067,18402,NA,"HF"
2023-09-05,10,10,3442,0,3442,20652,NA,"HF"
2023-09-05,11,10,3629,0,3629,21774,NA,"HF"
2023-09-05,12,10,2495,0,2495,14970,NA,"HF"
2023-09-05,13,10,3242,0,3242,19452,NA,"HF"
2023-09-05,14,10,3124,0,3124,18744,NA,"HF"
2023-09-05,15,10,2994,2,2992,17952,NA,"HF"
2023-09-05,16,10,1618,0,1618,9708,NA,"HF"
2023-09-05,17,10,2276,0,2276,13656,NA,"HF"
2023-09-05,18,10,1802,0,1802,10812,NA,"HF"
2023-09-05,19,10,2042,0,2042,12252,NA,"HF"
2023-09-05,20,10,1544,0,1544,9264,NA,"HF"
2023-09-05,21,20,1210,1,1209,3627,NA,"HF"
2023-09-05,22,20,54,2,52,156,NA,"HF"
2023-09-05,23,20,9,4,5,15,NA,"HF"
2023-09-06,0,20,47,1,46,138,NA,"HF"
2023-09-06,1,20,10,0,10,30,NA,"HF"
2023-09-06,2,20,308,0,308,924,NA,"HF"
2023-09-06,3,20,239,0,239,717,NA,"HF"
2023-09-06,4,20,1961,0,1961,5883,NA,"HF"
2023-09-06,5,10,1593,0,1593,9558,NA,"HF"
2023-09-06,6,10,1510,0,1510,9060,NA,"HF"
2023-09-06,7,10,3436,0,3436,20616,NA,"HF"
2023-09-06,8,10,3364,3,3361,20166,NA,"HF"
2023-09-06,9,10,3854,2,3852,23112,NA,"HF"
2023-09-06,10,10,3151,1,3150,18900,NA,"HF"
2023-09-06,11,10,4084,0,4084,24504,NA,"HF"
2023-09-06,12,10,3646,1,3645,21870,NA,"HF"
2023-09-06,13,10,3287,1,3286,19716,NA,"HF"
2023-09-06,14,10,2747,0,2747,16482,NA,"HF"
2023-09-06,15,10,2709,0,2709,16254,NA,"HF"
2023-09-06,16,10,1556,0,1556,9336,NA,"HF"
2023-09-06,17,10,2546,0,2546,15276,NA,"HF"
2023-09-06,18,10,1653,0,1653,9918,NA,"HF"
2023-09-06,19,10,2094,0,2094,12564,NA,"HF"
2023-09-06,20,10,2006,0,2006,12036,NA,"HF"
2023-09-06,21,20,144,1,143,429,NA,"HF"
2023-09-06,22,20,93,0,93,279,NA,"HF"
2023-09-06,23,20,30,1,29,87,NA,"HF"
2023-09-07,0,20,28,0,28,84,NA,"HF"
2023-09-07,1,20,45,0,45,135,NA,"HF"
2023-09-07,2,20,44,0,44,132,NA,"HF"
2023-09-07,3,20,61,1,60,180,NA,"HF"
2023-09-07,4,20,73,0,73,219,NA,"HF"
2023-09-07,5,20,506,0,506,1518,NA,"HF"
2023-09-07,6,10,2227,0,2227,13362,NA,"HF"
2023-09-07,7,10,6242,2,6240,37440,NA,"HF"
2023-09-07,8,10,4620,0,4620,27720,NA,"HF"
2023-09-07,9,10,4114,2,4112,24672,NA,"HF"
2023-09-07,10,10,3696,2,3694,22164,NA,"HF"
2023-09-07,11,10,4731,1,4730,28380,NA,"HF"
2023-09-07,12,10,2279,0,2279,13674,NA,"HF"
2023-09-07,13,10,3335,0,3335,20010,NA,"HF"
2023-09-07,14,10,3046,0,3046,18276,NA,"HF"
2023-09-07,15,10,1634,0,1634,9804,NA,"HF"
2023-09-07,16,10,3727,1,3726,22356,NA,"HF"
2023-09-07,17,10,2438,0,2438,14628,NA,"HF"
2023-09-07,18,20,1985,2,1983,5949,NA,"HF"
2023-09-07,19,10,2578,0,2578,15468,NA,"HF"
2023-09-07,20,20,2005,0,2005,6015,NA,"HF"
2023-09-07,21,20,406,7,399,1197,NA,"HF"
2023-09-07,22,20,134,11,123,369,NA,"HF"
2023-09-07,23,20,154,6,148,444,NA,"HF"
2023-09-08,0,20,116,7,109,327,NA,"HF"
2023-09-08,1,20,95,5,90,270,NA,"HF"
2023-09-08,2,20,62,5,57,171,NA,"HF"
2023-09-08,3,20,136,5,131,393,NA,"HF"
2023-09-08,4,20,322,6,316,948,NA,"HF"
2023-09-08,5,20,428,1,427,1281,NA,"HF"
2023-09-08,6,10,2002,0,2002,12012,NA,"HF"
2023-09-08,7,10,3407,0,3407,20442,NA,"HF"
2023-09-08,8,10,1483,1,1482,8892,NA,"HF"
2023-09-08,9,20,2315,0,2315,6945,NA,"HF"
2023-09-08,10,10,1581,0,1581,9486,NA,"HF"
2023-09-08,11,10,1744,4,1740,10440,NA,"HF"
2023-09-08,12,20,2089,0,2089,6267,NA,"HF"
2023-09-08,13,10,1595,0,1595,9570,NA,"HF"
2023-09-08,14,10,1940,0,1940,11640,NA,"HF"
2023-09-08,15,10,1894,0,1894,11364,NA,"HF"
2023-09-08,16,10,1625,0,1625,9750,NA,"HF"
2023-09-08,17,10,1704,0,1704,10224,NA,"HF"
2023-09-08,18,10,1506,1,1505,9030,NA,"HF"
2023-09-08,19,20,1510,5,1505,4515,NA,"HF"
2023-09-08,20,20,233,3,230,690,NA,"HF"
2023-09-08,21,20,418,9,409,1227,NA,"HF"
2023-09-08,22,20,33,6,27,81,NA,"HF"
2023-09-08,23,20,52,6,46,138,NA,"HF"
2023-09-09,0,20,33,4,29,87,NA,"HF"
2023-09-09,1,20,26,4,22,66,NA,"HF"
2023-09-09,2,20,52,7,45,135,NA,"HF"
2023-09-09,3,20,46,0,46,138,NA,"HF"
2023-09-09,4,20,62,1,61,183,NA,"HF"
2023-09-09,5,20,104,0,104,312,NA,"HF"
2023-09-09,6,20,1426,1,1425,4275,NA,"HF"
2023-09-09,7,10,2413,3,2410,14460,NA,"HF"
2023-09-09,8,20,2176,3,2173,6519,NA,"HF"
2023-09-09,9,20,2118,3,2115,6345,NA,"HF"
2023-09-09,10,20,1605,3,1602,4806,NA,"HF"
2023-09-09,11,10,1573,1,1572,9432,NA,"HF"
2023-09-09,12,20,908,2,906,2718,NA,"HF"
2023-09-09,13,20,1282,3,1279,3837,NA,"HF"
2023-09-09,14,20,1353,0,1353,4059,NA,"HF"
2023-09-09,15,20,878,0,878,2634,NA,"HF"
2023-09-09,16,20,1457,1,1456,4368,NA,"HF"
2023-09-09,17,20,2328,0,2328,6984,NA,"HF"
2023-09-09,18,20,1075,3,1072,3216,NA,"HF"
2023-09-09,19,20,1592,2,1590,4770,NA,"HF"
2023-09-09,20,20,914,1,913,2739,NA,"HF"
2023-09-09,21,20,296,0,296,888,NA,"HF"
2023-09-09,22,20,48,4,44,132,NA,"HF"
2023-09-09,23,20,35,0,35,105,NA,"HF"
2023-09-10,0,20,46,3,43,129,NA,"HF"
2023-09-10,1,20,33,1,32,96,NA,"HF"
2023-09-10,2,20,46,1,45,135,NA,"HF"
2023-09-10,3,20,39,7,32,96,NA,"HF"
2023-09-10,4,20,57,1,56,168,NA,"HF"
2023-09-10,5,20,87,3,84,252,NA,"HF"
2023-09-10,6,20,2119,1,2118,6354,NA,"HF"
2023-09-10,7,10,2083,0,2083,12498,NA,"HF"
2023-09-10,8,20,2495,0,2495,7485,NA,"HF"
2023-09-10,9,20,2100,2,2098,6294,NA,"HF"
2023-09-10,10,10,1531,0,1531,9186,NA,"HF"
2023-09-10,11,20,2147,0,2147,6441,NA,"HF"
2023-09-10,12,20,1302,1,1301,3903,NA,"HF"
2023-09-10,13,20,1437,3,1434,4302,NA,"HF"
2023-09-10,14,20,1983,0,1983,5949,NA,"HF"
2023-09-10,15,20,1917,0,1917,5751,NA,"HF"
2023-09-10,16,20,2865,2,2863,8589,NA,"HF"
